Month,Quarter,Year,Address,PostalCode,County,Price,DescriptionofProperty,PropertySizeDescription,Latitude,Longitude
Jan,1,2016,"45 MULLVIEW LAWNS, MILLVIEW, DUBLIN",,Dublin,590000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2016,"82 ARDKEALE, MOUNT OVAL, ROCHESTOWN",,Cork,450000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2016,"33 WARREN AVE, CASTLEKNOCK, DUBLIN 15",Dublin 15,Dublin,360000.0,Second-Hand Dwelling house /Apartment,,53.3736589,-6.3915744
Jan,1,2016,"14 Parkside Avenue, Parkside, Malahide",,Dublin,288539.65,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,,
Jan,1,2016,"Robin Hill, King Edward Road, Bray",,Wicklow,860000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2016,"87 CASTLEDAWSON, MAYNOOTH, KILDARE",,Kildare,280000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2016,"10 The Beeches, Archerstown Demesne, Ashbourne",,Meath,264273.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,,
Jan,1,2016,"3 SEAGRAVE RISE, MEAKSTOWN, FINGLAS DUBLIN 11",Dublin 11,Dublin,230200.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2016,"2 Hawkridge, Old Celbridge Road, Lucan",,Dublin,676319.0,New Dwelling house /Apartment,greater than or equal to 125 sq metres,,
Jan,1,2016,"MUNNINANE, GRANGE, SLIGO",,Sligo,203000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2016,"SMITHS TOWN SCHOOL HOUSE, CASTLECOMER, KILKENNY",,Kilkenny,66000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2016,"COTTAGE 6, BORRMOUNT VILLAGE, ENNISCORTHY",,Wexford,155000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2016,"7 BRIGHTON LODGE, BRIGHTON RD, FOXROCK DUBLIN 18",Dublin 18,Dublin,376000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2016,"Apartment 1  Block F, The Hawthorns, Newbridge",,Kildare,105000.0,New Dwelling house /Apartment,less than 38 sq metres,,
Jan,1,2016,"7 ROSSBERRY PLACE, LUCAN, DUBLIN",,Dublin,271000.0,Second-Hand Dwelling house /Apartment,,53.337578449999995,-6.439774924853658
Jan,1,2016,"38 LOWER NEWCASTLE, NEWCASTLE, GALWAY",,Galway,250000.0,Second-Hand Dwelling house /Apartment,,53.2787716,-9.0632062
Jan,1,2016,"Ballinacourty, Glenroe, Kilmallock",,Limerick,204300.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,,
Jan,1,2016,"11 CNOC AOIBHEANN, CLERIHAN, CLONMEL",,Tipperary,135000.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,,
Jan,1,2016,"199 BALLYBEG SQ, BALLYBEG, WATERFORD CITY",,Waterford,47200.0,Second-Hand Dwelling house /Apartment,,52.2434045,-7.1382863
Jan,1,2016,"Dundaniel, Innishannon",,Cork,200000.0,Second-Hand Dwelling house /Apartment,,51.7670672,-8.6788529
Jan,1,2016,"17 THE LAWNS, COLLEGE WOOD PARK, CLANE",,Kildare,225000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2016,"KINNEIGH, WATERVILLE, CO KERRY",,Kerry,40000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2016,"26 WOODSIDE, CHARLESTOWN RD, BALLAGHADREEN",,Roscommon,51500.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2016,"1 FOXS LANE, HOWTH RD, RAHENY DUBLIN 5",Dublin 5,Dublin,671000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2016,"7 GLENVIEW, KILLGARRON HILL, ENNISKERRY",,Wicklow,715000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2016,"22 BALLSBRIDGE AVE, BALLSBRIDGE, DUBLIN 4",Dublin 4,Dublin,625000.0,Second-Hand Dwelling house /Apartment,,53.3295314,-6.2296505
Jan,1,2016,"6 THE LAWN, CASTLETOWNSEND, SKIBBEREEN",,Cork,160000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2016,"Apartment 228 The Island, Chapelizod, Dublin 20",Dublin 20,Dublin,200000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2016,"3 Well Road, Clash, Little Island",,Cork,120000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2016,"83A BEECH RD, MUSKERRY ESTATE, BALLINCOLLIG",,Cork,60000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2016,"OLD CHAPEL, BANDON, CORK",,Cork,310000.0,Second-Hand Dwelling house /Apartment,,51.8028835,-8.6870947
Jan,1,2016,"72 THE HARDWICKE APTS, NORTH BRUNSWICK ST, DUBLIN 7",Dublin 7,Dublin,136000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2016,"11 AUBURN AVE, DONNYBROOK, DUBLIN 4",Dublin 4,Dublin,880000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2016,"30 GLENCULLEN, DUNTAHANE RD, FERMOY",,Cork,125000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2016,"ROSNAKILLA, TERELTON, MACROOM",,Cork,195000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2016,"19 MOUNTFIELD LAWNS, MALAHIDE, DUBLIN",,Dublin,426000.0,Second-Hand Dwelling house /Apartment,,53.4410174,-6.1503598
Jan,1,2016,"33 BLASKET SQ, WATERVILLE, DUBLIN 15",Dublin 15,Dublin,203000.0,Second-Hand Dwelling house /Apartment,,53.39408053076923,-6.375763253846154
Jan,1,2016,"77 GLENMORE DR, DROGHEDA, LOUTH",,Louth,95000.0,Second-Hand Dwelling house /Apartment,,53.7201852,-6.3442721
Jan,1,2016,"10 Gort an Duin, Oranhill, Oranmore",,Galway,245815.41,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,,
Jan,1,2016,"17 MOUNT SYMON CRESCENT, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,273500.0,Second-Hand Dwelling house /Apartment,,53.3888482,-6.4245813
Jan,1,2016,"BALLINACOURTY, DUNGARVAN, WATERFORD",,Waterford,700000.0,Second-Hand Dwelling house /Apartment,,52.0845787,-7.5693493
Jan,1,2016,"6 BEECHWOOD PARK, CONVOY, LIFFORD",,Donegal,115000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2016,"19 SPRINGFIELD HEIGHTS, NEWTOWN MOUNT KENNEDY, WICKLOW",,Wicklow,257500.0,Second-Hand Dwelling house /Apartment,,53.088502,-6.1113484
Jan,1,2016,"OWER, HEADFORD, GALWAY",,Galway,210000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2016,"THE COTTS, TACUMSHANE, BRIDGETOWN",,Wexford,249000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2016,"6 THE GRANGE, KILMORE VILLAGE, WEXFORD",,Wexford,185000.0,Second-Hand Dwelling house /Apartment,,,
Jan,1,2016,"101 Leigh Valley, Ratoath",,Meath,287665.2,New Dwelling house /Apartment,greater than or equal to 125 sq metres,53.5132806,-6.462161929478398
Jan,1,2016,"240 THE SCHOONER, ARRAN QUAY DUBLIN 7, DUBLIN",Dublin 7,Dublin,161000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"SHEEPFOLD LODGE, KILMULLEN LANE, NEWTOWN",,Wicklow,117000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"61 ATLANTIC WAY, BUNDORAN, DONEGAL",,Donegal,55000.0,Second-Hand Dwelling house /Apartment,,54.4805115,-8.2776718
Feb,1,2016,"131 SOUTHMEDE APTS, BALINTEER RD, DUNDRUM DUBLIN 16",Dublin 16,Dublin,170125.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"APT 33, LERR AVE, ABBEYLANDS",,Kildare,45500.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"2 ST PETERS TERRACE, GLENAGEARY, DUBLIN",,Dublin,706000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"NEWTOWN LODGE, DURROW, CO. LAOIS",,Laois,181000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"3 NURNEY LODGE, SHANGANAGH RD, KILLINEY",,Dublin,460000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"55 MOUNT PROSPECT GROVE, CLONTARF, DUBLIN 3",Dublin 3,Dublin,565000.0,Second-Hand Dwelling house /Apartment,,53.3669676,-6.1848242
Feb,1,2016,"17A THE MOORINGS, NEW ROSS, THE MOORINGS",,Wexford,30000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"33, PLUNKETT DRIVE, FINGLAS WEST DUBLIN 11",Dublin 11,Dublin,170000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"17 BOTHAIR NA CARRAIG, LIS NA DARA, DUNDALK LOUTH",,Louth,170000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"4 WOODAVENS, LUCAN RD, CLONDALKIN DUBLIN 22",Dublin 22,Dublin,220000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"SAN MARTINO, WATERFORD RD, KILKENNY",,Kilkenny,395000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"Apartment 133, The Watermill, Raheny",Dublin 5,Dublin,202000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"11 HOMEVILLE COURT, KNOCKLYON, DUBLIN 16",Dublin 16,Dublin,175000.0,Second-Hand Dwelling house /Apartment,,53.2861328,-6.3295358
Feb,1,2016,"1 ST MARYS AVE, DILLONS CROSS, CORK",,Cork,120000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"916 LADYCASTLE, THE K CLUB, STRAFFAN",,Kildare,680000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"APARTMENT 58 BLOCK B, SMITHFIELD MARKET, DUBLIN 7",,Dublin,250000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"149 The Links, Elm Park, Merrion Road",Dublin 4,Dublin,111008.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"Ballindooganig, Firies, Tralee",,Kerry,200000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"41 STILES RD, CLONTARF RD, DUBLIN 3",Dublin 3,Dublin,700000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"69 The Bay, Elm Park, Merrion Road",Dublin 4,Dublin,141481.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"TALLOW ROAD, RINCREW, YOUGHAL",,Waterford,195000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"90 The Bay, Elm Park, Merrion Road",Dublin 4,Dublin,141239.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"45 TARA GROVE, MONIVEA RD, GALWAY",,Galway,229000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"LARAGAN EDMONDSTOWN, BALLAGHADERREEN, ROSCOMMON",,Roscommon,120000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"23 ALLOW HILL, FREEMOUNT, CHARLEVILLE",,Cork,50000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"22 CASTLEPOINT COURT, CAMDEN RD, CROSSHAVEN",,Cork,230000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"41 ST ENDAS ROAD, TERENURE, DUBLIN 6",,Dublin,392500.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"48 WOODLANDS AVE, CABINTEELY, DUBLIN 18",,Dublin,573000.0,Second-Hand Dwelling house /Apartment,,53.2642968,-6.1427866367007695
Feb,1,2016,"Apartment 103 Eden Bay, West End, Bundoran",,Donegal,120000.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,,
Feb,1,2016,"CARRIGATOGHER RYAN, NENAGH, TIPPERARY",,Tipperary,165000.0,Second-Hand Dwelling house /Apartment,,52.84450065,-8.27276855164494
Feb,1,2016,"28 CHESTNUT GROVE, GLENCAR, LETTERKENNY",,Donegal,33333.0,Second-Hand Dwelling house /Apartment,,54.9626336,-7.7572623
Feb,1,2016,"46 MOUNT DRUMMOND SQ, HAROLDS CROSS, DUBLIN 6",Dublin 6,Dublin,350000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"34 FAIRHAVEN AVENUE, CASTLEKNOCK ROAD",Dublin 15,Dublin,546256.0,New Dwelling house /Apartment,greater than or equal to 125 sq metres,,
Feb,1,2016,"1 THE ANCHOR, THE QUAY, WESTPORT",,Mayo,75000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"BALLYARGUS, REDCASTLE, CO. DONEGAL",,Donegal,88000.0,Second-Hand Dwelling house /Apartment,,55.17379295,-7.16698676374819
Feb,1,2016,"6 THE PINES, RATOATH, CO MEATH",,Meath,140000.0,Second-Hand Dwelling house /Apartment,,53.5009587,-6.4684146
Feb,1,2016,"6 RAVENSWOOD RD, RAVENSWOOD, CASTAHEANY DUBLIN 15",Dublin 15,Dublin,272500.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"76 CRODAUN FOREST PARK, CELBRIDGE, FOREST PARK",,Kildare,380000.0,Second-Hand Dwelling house /Apartment,,53.3540719,-6.546700719300345
Feb,1,2016,"35 DUN EMER GREEN, LUSK, DUBLIN",,Dublin,240000.0,Second-Hand Dwelling house /Apartment,,53.5251041,-6.1749089
Feb,1,2016,"30 CHURCH VIEW, EDENDERRY, COUNTY OFFALY",,Offaly,47000.0,Second-Hand Dwelling house /Apartment,,53.2347158,-7.2218114
Feb,1,2016,"FAIRFIELD, DROMAGH, MALLOW",,Cork,35000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"7 DANIELS STREET, DUBLIN 8",Dublin 8,Dublin,208000.0,Second-Hand Dwelling house /Apartment,,42.27247214285715,-71.77305367346938
Feb,1,2016,"DERRYCONNERY, GLENGARRIFF, BEARA",,Cork,650000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"98 TRIMBLESTON, GOATSTOWN, DUBLIN 14",Dublin 14,Dublin,472500.0,Second-Hand Dwelling house /Apartment,,53.2988334,-6.233057
Feb,1,2016,"24 WINDSOR PARK, MONKSTOWN, DUBLIN",,Dublin,550000.0,Second-Hand Dwelling house /Apartment,,53.288721699999996,-6.159507011542226
Feb,1,2016,"VILLA NOVA, PRIORY RD, DELGANY",,Wicklow,525000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"3 holywell view, feltrim hall, swords",,Dublin,258000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"THE PIGEONS POST OFFICE, LISSOY, GLASSON",,Westmeath,90000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"APT 34, RUSSELL COURT, FELTRIM RD",,Dublin,118487.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"5 lansdowne park, farranshone, ennis road",,Limerick,225000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"STATION ROAD, CASTLEBAR, CO. MAYO",,Mayo,330000.0,Second-Hand Dwelling house /Apartment,,53.848946,-9.28949923183962
Feb,1,2016,"REAR 31 LEINSTER RD, RATHMINES, DUBLIN 6",Dublin 6,Dublin,565000.0,Second-Hand Dwelling house /Apartment,,,
Feb,1,2016,"9 GORT NA RI, BALLYHUGH, GORT",,Galway,85000.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"34 MARIAN GROVE, RATHFARNHAM, DUBLIN 14",Dublin 14,Dublin,497500.0,Second-Hand Dwelling house /Apartment,,53.2936308,-6.2943728
Mar,1,2016,"24 DONOVAN WHARF, CRESENT QUAY, WEXFORD TOWN",,Wexford,112500.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"Apt 28 Hill of Down House, Spencer Dock, North Wall Quay",,Dublin,299559.47,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,,
Mar,1,2016,"3 Woodside Demense, Aikens Village, Stepaside",,Dublin,436123.0,New Dwelling house /Apartment,greater than or equal to 125 sq metres,,
Mar,1,2016,"18 THE DRIVE, CHAPELSTOWN, TULLOW ROAD",,Carlow,65000.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"9 THE PARADE, BASTION COURT, CONNAUGHT ST",,Westmeath,110000.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"102 MEADOW COPSE, HARTSTOWN, DUBLIN 15",Dublin 15,Dublin,225000.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"22-24-25-27-29-137-139, STATION HOUSE, MacDONAGH JUNCTION",,Kilkenny,800000.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"7 THE COURT, MOYGLARE HALL, MAYNOOTH",,Kildare,314000.0,Second-Hand Dwelling house /Apartment,,53.3926115,-6.592911716074767
Mar,1,2016,"82 GRAHAMS CT, BALLYNERRIN, WICKLOW",,Wicklow,245000.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"APT 15 THE LIGHTHOUSE, ENNISCRONE, SLIGO",,Sligo,86000.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"57 MELITTA PARK, KILDARE, KILDARE",,Kildare,140000.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"57 NUTGROVE AVENUE, RATHFARNHAM, DUBLIN 14",,Dublin,250000.0,Second-Hand Dwelling house /Apartment,,53.2934068,-6.274152115498218
Mar,1,2016,"2 THE DALE, HAYDENS PARK, LUCAN",,Dublin,329500.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"PRIESTHAGGARD, CAMPILE, NEW ROSS",,Wexford,260000.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"59 TEAGUESTOWN WOOD, TRIM, MEATH",,Meath,340000.0,Second-Hand Dwelling house /Apartment,,53.5497761,-6.7689071
Mar,1,2016,"2 AONACH BEAG, DOWRA ROAD, DRUMSHAMBO",,Leitrim,25000.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"ANNAHOLTY, BIRDHILL, TIPPERARY",,Tipperary,297500.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"23 MERRION VILLAGE, MERRION RD, BALLSBRIDGE DUBLIN 4",Dublin 4,Dublin,470000.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"LEABGARROW, ARRANMORE, DONEGAL",,Donegal,230000.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"5 CASTLE PARK, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,365000.0,Second-Hand Dwelling house /Apartment,,53.3228658,-6.3891132
Mar,1,2016,"13 FERNCARRIG AVE, FERNLEIGH, SANDYFORD",Dublin 18,Dublin,449950.0,Second-Hand Dwelling house /Apartment,,53.26607355,-6.218663145726676
Mar,1,2016,"28B BIRCH CLOSE, GALWAY RD, TUAM",,Galway,126000.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"87 QUARRY RD, CABRA, DUBLIN 7",Dublin 7,Dublin,212000.0,Second-Hand Dwelling house /Apartment,,53.3645276,-6.2886306
Mar,1,2016,"NAVAN GATE, TRIM, MEATH",,Meath,250000.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"38 WELLINGTON WALK, MORNINGTON PARK, MORNINGTON",,Meath,165000.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"14 Atkinson Drive, Belmont, Aikens Village",,Dublin,405000.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,,
Mar,1,2016,"SKEHANAGH, GOOLDS CROSS, CASHEL",,Tipperary,95000.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"14 BRUACH NA HABHANN, KILLARNEY, KERRY",,Kerry,214500.0,Second-Hand Dwelling house /Apartment,,52.07141325,-9.51576665
Mar,1,2016,"2 GOLDSMITH DRIVE, ELPHIN, CO ROSCOMMON",,Roscommon,55000.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"19 CHARLES ST, LISTOWEL, KERRY",,Kerry,75000.0,Second-Hand Dwelling house /Apartment,,52.4481681,-9.4839401
Mar,1,2016,"264 KILWORTH RD, DRIMNAGH, DUBLIN 12",Dublin 12,Dublin,235000.0,Second-Hand Dwelling house /Apartment,,53.3343474,-6.3248244
Mar,1,2016,"17 Parkside Mews, Parkside, Malahide",,Dublin,308370.03,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,,
Mar,1,2016,"13 HARBOUR MILL, GALWEYS LANE, DUNGARVAN",,Waterford,90000.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"154 BLUEBELLWOODS, ORANMORE, GALWAY",,Galway,350000.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"ASHFIELD, GORT, CO GALWAY",,Galway,66000.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"428 BROOKFIELD HALL, CASTLETROY, LIMERICK",,Limerick,41694.44,Second-Hand Dwelling house /Apartment,,52.6594129,-8.574534
Mar,1,2016,"601 Brookefield Hall, Castletroy, Limerick",,Limerick,41694.44,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"81 NORTHWAY EST, FINGLAS, DUBLIN 11",Dublin 11,Dublin,195000.0,Second-Hand Dwelling house /Apartment,,53.3989894,-6.3114986
Mar,1,2016,"5 CRUISE PARK CLOSE, TYRRELSTOWN, DUBLIN 15",,Dublin,165000.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"5 WILLOWBANK CRESCENT, MILL RD, MIDLETON",,Cork,315000.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"28 THE ANCHORAGE, ROBSWALL, MALAHIDE",,Dublin,307686.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"19 THE PADDOCKS, KELLS RD, KILKENNY",,Kilkenny,305000.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"29 Bracken Park Drive, Carpenterstown Road, Castleknock",Dublin 15,Dublin,546256.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,,
Mar,1,2016,"11 TUDOR HAMLET, BALROTHERY, BALBRIGGAN",,Dublin,280000.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"FRAAL, BALLYJAMESDUFF, CO.CAVAN",,Cavan,149950.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"16 Dunard, Swords Road, Malahide",,Dublin,450000.0,New Dwelling house /Apartment,greater than or equal to 125 sq metres,,
Mar,1,2016,"14 THE COUNTRY MEADOWS, TUAM, COUNTY GALWAY",,Galway,60000.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"86 SWANBROOK, SOUTHERN CROSS RD, BRAY",,Wicklow,50000.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"26 The Beeches, Archerstown Demesne, Ashbourne",,Meath,303965.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,,
Mar,1,2016,"GLEBE HOUSE, LISHEEN, CHURCH CROSS",,Cork,2250000.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"MAIN STREET, DAINGEAN, OFFALY",,Offaly,95000.0,Second-Hand Dwelling house /Apartment,,53.295116,-7.2926208
Mar,1,2016,"6 FUSCHIA DRIVE, CHURCH ROAD, BALLYBUNION",,Kerry,105000.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"17 HALPINS TERRACE, DROGHEDA, LOUTH",,Louth,132500.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"NEWPORT ROAD, SNUGBORO, CASTLEBAR",,Mayo,295000.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"63  Sion Hill Park, Sion Hill Road, Drumcondra",Dublin 9,Dublin,607930.0,New Dwelling house /Apartment,greater than or equal to 125 sq metres,,
Mar,1,2016,"46 sion hill park, drumcondra",Dublin 9,Dublin,422907.0,New Dwelling house /Apartment,greater than or equal to 125 sq metres,53.3764257,-6.2374681
Mar,1,2016,"APT 14A, CAVENDISH LANE, CASTLEBAR",,Mayo,44917.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"24 THE HOLLOWS, NEWCASTLE RD, LUCAN",,Dublin,275000.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"CHAPEL HILL, PASSAGE WEST, CORK",,Cork,51000.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"DRUMADOOEY, BURNFOOT, CO DONEGAL",,Donegal,157000.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"57 Chelmsford Manor, Newtown Road, Celbridge",,Kildare,268722.46,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,,
Mar,1,2016,"2 HAWTHORN RD, FOTA ROCK, CARRIGTOWILL",,Cork,205000.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"PENROSE COTTAGE, LOUGHSHINNY HARBOUR, CO DUBLIN",,Dublin,427000.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"34 ARDFIELD GREEN, GRANGE, DOUGLAS",,Cork,190500.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"Old Postoffice, Raharney",,Westmeath,365000.0,Second-Hand Dwelling house /Apartment,,,
Mar,1,2016,"Apartment 358 The Oak, Trimbleston, Goatstown Road",Dublin 14,Dublin,881057.26,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,,
Apr,2,2016,"The Pampas, Emoclew Road, Arklow",,Wicklow,210000.0,Second-Hand Dwelling house /Apartment,,,
Apr,2,2016,"8 GLENGROVE, KILMALLOCK, LIMERICK",,Limerick,130000.0,Second-Hand Dwelling house /Apartment,,,
Apr,2,2016,"167 CURRAGH WOODS, FRANKFIELD, DOUGLAS",,Cork,255000.0,Second-Hand Dwelling house /Apartment,,,
Apr,2,2016,"7 ALLOW HILL, FREEMOUNT, CO CORK",,Cork,34723.86,Second-Hand Dwelling house /Apartment,,,
Apr,2,2016,"1 FORTVIEW AVE, CLONTARF, DUBLIN 3",Dublin 3,Dublin,472500.0,Second-Hand Dwelling house /Apartment,,53.3589696,-6.1927112
Apr,2,2016,"THE CHALET, TORAGH, GLEN",,Donegal,71000.0,Second-Hand Dwelling house /Apartment,,,
Apr,2,2016,"3 Darley Drive, Aikens Village, Stepaside",,Dublin,378854.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,,
Apr,2,2016,"65 SOLOMONS COURT, LETTERKENNY, DONEGAL",,Donegal,95000.0,Second-Hand Dwelling house /Apartment,,,
Apr,2,2016,"10 ardlea, dunshaughlin",,Meath,260000.0,Second-Hand Dwelling house /Apartment,,53.5156468,-6.547618099999999
Apr,2,2016,"4 BURKES LANE, JOHNS HILL, KINSALE",,Cork,281000.0,Second-Hand Dwelling house /Apartment,,,
Apr,2,2016,"47 WESTGATE, DUBLIN 8, DUBLIN",Dublin 8,Dublin,225000.0,Second-Hand Dwelling house /Apartment,,32.541952,-82.943093
Apr,2,2016,"31 HARBOUR COURT, GEORGES PLACE, DUN LAOGHAIRE",,Dublin,239367.0,Second-Hand Dwelling house /Apartment,,,
Apr,2,2016,"6 DRUMMULLEN, FARNHAM, CO CAVAN",,Cavan,69000.0,Second-Hand Dwelling house /Apartment,,,
Apr,2,2016,"ECALPEMOS, BEABEG LANE, JULIANSTOWN",,Meath,130000.0,Second-Hand Dwelling house /Apartment,,,
